,id,timestamp,pair,amount0In,amount0Out,amount1In,amount1Out,amountUSD,to,sender,transaction,p_usd,side,flow,tx_id,tx_from
5648,0x18b5d02ee826ee9681cb473ce80e6e51270af95c66c8f4e39de2e1ec3ecb3794-0,2023-04-22 00:04:11,WETH/DED,0.2,0.0,0.0,159180841.83055586,369.6667501094044,0x33a58b7a1f46aa945993302f0a7a812888c35dd4,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x18b5d02ee826ee9681cb473ce80e6e51270af95c66c8f4e39de2e1ec3ecb3794'},2.3223067918117036e-06,buyer,-369.6667501094044,0x18b5d02ee826ee9681cb473ce80e6e51270af95c66c8f4e39de2e1ec3ecb3794,0x33A58b7a1F46aa945993302F0A7a812888c35DD4
5649,0x59d31bb6f4db9b30a8645153fba3de1eea15df91e9737833a7f08967a68696d1-0,2023-04-22 00:04:11,WETH/DED,0.0,0.1873627497234195,150000000.0,0.0,346.5856845788776,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x59d31bb6f4db9b30a8645153fba3de1eea15df91e9737833a7f08967a68696d1'},2.3105712305258507e-06,seller,346.5856845788776,0x59d31bb6f4db9b30a8645153fba3de1eea15df91e9737833a7f08967a68696d1,0xf06c8e9e7b40234d2f6eA50FB6dA0aE2909e3581
5650,0x888d0c7c105facf0e113035d74790ae6a3c8c95b7ed271a2466cf651540e1551-0,2023-04-22 00:04:23,WETH/DED,0.0,0.2801939756342327,225518510.876216,0.0,518.0293580331389,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x888d0c7c105facf0e113035d74790ae6a3c8c95b7ed271a2466cf651540e1551'},2.297059146144673e-06,seller,518.0293580331389,0x888d0c7c105facf0e113035d74790ae6a3c8c95b7ed271a2466cf651540e1551,0x5FD426807C9D95a97d0fD208e554dd985e584Ed9
5651,0x147c182b9bdab0b5b1e714274901d3fd868fc991d5d429da90ba3dfe9f94c653-0,2023-04-22 00:04:47,WETH/DED,1.0,0.0,0.0,793576328.7566965,1856.733855075507,0x467b96d6372c686897ac2fce54820dcc60abe596,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x147c182b9bdab0b5b1e714274901d3fd868fc991d5d429da90ba3dfe9f94c653'},2.3397041819335384e-06,buyer,-1856.733855075507,0x147c182b9bdab0b5b1e714274901d3fd868fc991d5d429da90ba3dfe9f94c653,0x467B96D6372C686897aC2fcE54820dCc60abe596
5652,0x4ed4bc486e6d62f86a3f60577b8481e39728b7ad9e3a246e30262b156f1a7a56-0,2023-04-22 00:05:35,WETH/DED,0.5,0.0,0.0,390112601.43664014,925.6813270712759,0x50e00ae08678ebd16b79b84439defa046f18eb76,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x4ed4bc486e6d62f86a3f60577b8481e39728b7ad9e3a246e30262b156f1a7a56'},2.372856769205441e-06,buyer,-925.6813270712759,0x4ed4bc486e6d62f86a3f60577b8481e39728b7ad9e3a246e30262b156f1a7a56,0x50e00Ae08678EBd16b79B84439defa046F18eb76
5653,0x3a799247412ca600e1967b6c23442069c59ba25b60f88ce5e0afe00449efc078-0,2023-04-22 00:05:59,WETH/DED,0.2,0.0,0.0,154822482.30603355,369.6341988182818,0xaba24ec13e8a1e648cc16c0478dc3a08a43bc8fe,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x3a799247412ca600e1967b6c23442069c59ba25b60f88ce5e0afe00449efc078'},2.3874710785713635e-06,buyer,-369.6341988182818,0x3a799247412ca600e1967b6c23442069c59ba25b60f88ce5e0afe00449efc078,0xaBA24EC13e8A1E648Cc16c0478DC3A08a43bC8fe
5654,0x6fbe8250b4adcc478e62307def0d589ef52a82403b8c2cb1f0531ccd5caa7856-0,2023-04-22 00:06:23,WETH/DED,0.1,0.0,0.0,77151645.71150029,184.7133920239942,0x5c83e5927c4e925d013283b4809b0d4a7bbd3f99,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x6fbe8250b4adcc478e62307def0d589ef52a82403b8c2cb1f0531ccd5caa7856'},2.3941601027502215e-06,buyer,-184.7133920239942,0x6fbe8250b4adcc478e62307def0d589ef52a82403b8c2cb1f0531ccd5caa7856,0x5C83e5927c4e925D013283b4809b0D4a7bBD3F99
5655,0xef0bf0552744aa4eaea65cefb1756d115769ef5df3990e22f81845a5cad899ba-1,2023-04-22 00:07:23,WETH/DED,0.5392723403217217,0.0,0.0,413106692.5544335,998.3270727879899,0x22f176e8db626d57052718aff938ac6c33687274,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,{'id': '0xef0bf0552744aa4eaea65cefb1756d115769ef5df3990e22f81845a5cad899ba'},2.4166325329053924e-06,buyer,-998.3270727879899,0xef0bf0552744aa4eaea65cefb1756d115769ef5df3990e22f81845a5cad899ba,0x22f176e8Db626D57052718afF938Ac6c33687274
5656,0xabe1792aac0a904d5528f59e108e6e27a6bee4e424a32604d1ff2eb7c656911b-0,2023-04-22 00:07:59,WETH/DED,3.3471341238336265,0.0,0.0,2457464140.803498,6292.765337060131,0xfb3cee83a0a97c8d7999ebd59496a4fde4f40033,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xabe1792aac0a904d5528f59e108e6e27a6bee4e424a32604d1ff2eb7c656911b'},2.560674327887704e-06,buyer,-6292.765337060131,0xabe1792aac0a904d5528f59e108e6e27a6bee4e424a32604d1ff2eb7c656911b,0x4bf081180272D3d736836eD52977BEaAE02Ad649
5657,0x693d307ada59b8ac73873a11925d94a507736ba20eb5177affd1e6ce5e3a0105-0,2023-04-22 00:08:11,WETH/DED,0.0,0.10415302549823102,74251789.77602552,0.0,192.70982499388293,0x4870525eae23fceb31df613d179ef6275e1b93a9,0x4870525eae23fceb31df613d179ef6275e1b93a9,{'id': '0x693d307ada59b8ac73873a11925d94a507736ba20eb5177affd1e6ce5e3a0105'},2.5953559580876966e-06,seller,192.70982499388293,0x693d307ada59b8ac73873a11925d94a507736ba20eb5177affd1e6ce5e3a0105,0x76F36d497b51e48A288f03b4C1d7461e92247d5e
5658,0x7c3ef14012832574528f07775d7ede796a4f3b750bcf60dc8768c4350f386907-0,2023-04-22 00:08:35,WETH/DED,0.5,0.0,0.0,352828930.08555704,925.3141139637221,0x50e00ae08678ebd16b79b84439defa046f18eb76,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x7c3ef14012832574528f07775d7ede796a4f3b750bcf60dc8768c4350f386907'},2.6225573785555052e-06,buyer,-925.3141139637221,0x7c3ef14012832574528f07775d7ede796a4f3b750bcf60dc8768c4350f386907,0x50e00Ae08678EBd16b79B84439defa046F18eb76
5659,0x941b01b1c45e18ed9fe0505371e5304ab5eda68decb28920b0b8581140d1cdd4-0,2023-04-22 00:08:35,WETH/DED,0.0,0.19012122163342746,134521640.37705067,0.0,351.60039172514405,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x941b01b1c45e18ed9fe0505371e5304ab5eda68decb28920b0b8581140d1cdd4'},2.6137087738422117e-06,seller,351.60039172514405,0x941b01b1c45e18ed9fe0505371e5304ab5eda68decb28920b0b8581140d1cdd4,0x77BB4EF7Ba460C80a7D7bfD475dBB7c7fc82333b
5660,0x32ba8304ecf6aba24611ff00f95602531990f4860371a0f94f672013c3b5dd6f-0,2023-04-22 00:08:59,WETH/DED,0.0,0.09090313780531394,64513147.652897514,0.0,168.1781375294721,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x32ba8304ecf6aba24611ff00f95602531990f4860371a0f94f672013c3b5dd6f'},2.606881599303249e-06,seller,168.1781375294721,0x32ba8304ecf6aba24611ff00f95602531990f4860371a0f94f672013c3b5dd6f,0xF6A050e28C9dA904F5eA04226bC43a92A2ffe4ed
5661,0xed69aae71a00600050dc3d3e490742efc51a4f6105138787cfec74fdf46a3aa2-0,2023-04-22 00:09:59,WETH/DED,0.0,0.1,71114573.01609433,0.0,185.00826030358652,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xed69aae71a00600050dc3d3e490742efc51a4f6105138787cfec74fdf46a3aa2'},2.601552009061719e-06,seller,185.00826030358652,0xed69aae71a00600050dc3d3e490742efc51a4f6105138787cfec74fdf46a3aa2,0xa0E7caaBc12AFF21266C767aA4b1A154aAce8EcE
5662,0x539cde35339e00c46d9e16e001ed576a24b1cc964dde4f214efea41c8360090c-0,2023-04-22 00:10:23,WETH/DED,0.16,0.0,0.0,113029954.43867725,295.53484708434576,0x497073197f2d9a048cc73f84945389dba11bb56a,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x539cde35339e00c46d9e16e001ed576a24b1cc964dde4f214efea41c8360090c'},2.6146595258930575e-06,buyer,-295.53484708434576,0x539cde35339e00c46d9e16e001ed576a24b1cc964dde4f214efea41c8360090c,0x497073197f2D9A048Cc73F84945389Dba11BB56a
5663,0x06fa90f0ff0a9a739eb1bcae87359086da624f55c556eebdc0f219b16925f270-0,2023-04-22 00:10:35,WETH/DED,2.0,0.0,0.0,1342455821.1831584,3729.8847179766553,0x1cf975ea5c1dc5ab69153b56bb4ffab6a29d7b47,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x06fa90f0ff0a9a739eb1bcae87359086da624f55c556eebdc0f219b16925f270'},2.7784040704515423e-06,buyer,-3729.8847179766553,0x06fa90f0ff0a9a739eb1bcae87359086da624f55c556eebdc0f219b16925f270,0x1cF975eA5c1dc5aB69153B56Bb4ffaB6a29d7B47
5664,0x80dfd6bcdf644cbffe22085c2422839e23cfbfa908d272d961a1fbdb1930d685-0,2023-04-22 00:10:35,WETH/DED,1.3472950321014687,0.0,0.0,936682937.7942569,2504.3333786360654,0xb0bababe78a9be0810fadf99dd2ed31ed12568be,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x80dfd6bcdf644cbffe22085c2422839e23cfbfa908d272d961a1fbdb1930d685'},2.6736190845254233e-06,buyer,-2504.3333786360654,0x80dfd6bcdf644cbffe22085c2422839e23cfbfa908d272d961a1fbdb1930d685,0x1264F83b093abbF840eA80a361988D19C7f5a686
5665,0xc6d96c46dbbf946d2c0c3a097ddbb5d1d066e9dcfcef819a8978ee4d0f8fc05e-0,2023-04-22 00:10:35,WETH/DED,0.0,1.3959553810356802,936682001.1113187,0.0,2565.2684587682,0xb0bababe78a9be0810fadf99dd2ed31ed12568be,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xc6d96c46dbbf946d2c0c3a097ddbb5d1d066e9dcfcef819a8978ee4d0f8fc05e'},2.7386759388187864e-06,seller,2565.2684587682,0xc6d96c46dbbf946d2c0c3a097ddbb5d1d066e9dcfcef819a8978ee4d0f8fc05e,0x1264F83b093abbF840eA80a361988D19C7f5a686
5666,0xccd54b157a9d9af358b83948c040cb7e1323fb0e5afca44dab6e196fca4f85fe-1,2023-04-22 00:10:47,WETH/DED,0.0,0.11743294135125501,80052404.2371781,0.0,217.24020597810969,0x0090eb43008a030065000000e70099482c00b6df,0x0090eb43008a030065000000e70099482c00b6df,{'id': '0xccd54b157a9d9af358b83948c040cb7e1323fb0e5afca44dab6e196fca4f85fe'},2.7137249411582136e-06,seller,217.24020597810969,0xccd54b157a9d9af358b83948c040cb7e1323fb0e5afca44dab6e196fca4f85fe,0x7FcC933f6042f840864886fa7f32e0397d3218eb
5667,0x13601a21a54c3dc2ec1ca4ae974d6dacc5c08cef3b2b5f9adec8b62a7e0556bd-0,2023-04-22 00:11:59,WETH/DED,0.01,0.0,0.0,6783689.124450723,18.456069456317792,0x3749fd4bfa4caff414315f1e393adf136bad4304,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x13601a21a54c3dc2ec1ca4ae974d6dacc5c08cef3b2b5f9adec8b62a7e0556bd'},2.7206537796367822e-06,buyer,-18.456069456317792,0x13601a21a54c3dc2ec1ca4ae974d6dacc5c08cef3b2b5f9adec8b62a7e0556bd,0x3749FD4bFa4CaFF414315F1E393AdF136BaD4304
5668,0xdf204fb7b94ec6f03161e5988780a2e556b69179a1c44f0dcd66cbe699c5b667-0,2023-04-22 00:12:11,WETH/DED,0.5,0.0,0.0,337383605.3900857,925.0161307503665,0xcb1f148abaea6c8b75f09533220e4a4b39c70881,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xdf204fb7b94ec6f03161e5988780a2e556b69179a1c44f0dcd66cbe699c5b667'},2.7417340853917763e-06,buyer,-925.0161307503665,0xdf204fb7b94ec6f03161e5988780a2e556b69179a1c44f0dcd66cbe699c5b667,0xCb1F148abaEA6C8b75F09533220E4a4b39c70881
5669,0x2745a52f4dc769b56d55641d8ed12b67f378ec1ee6c2da0be584878300f39fa6-0,2023-04-22 00:12:59,WETH/DED,0.0,0.400153562701562,271353515.0,0.0,739.0282595078452,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x2745a52f4dc769b56d55641d8ed12b67f378ec1ee6c2da0be584878300f39fa6'},2.7234888020810976e-06,seller,739.0282595078452,0x2745a52f4dc769b56d55641d8ed12b67f378ec1ee6c2da0be584878300f39fa6,0x1525D364A4b28438B2b10F84530F427a836D4AeA
5670,0xd8facdfe5eeebbfbfeb37794506eed6b1904e221c3d4fa876aa3d913250e4038-0,2023-04-22 00:14:11,WETH/DED,1.19,0.0,0.0,795610846.3132373,2209.621313111124,0x8fa1f2969082a8d141da3f0dd06d308c783fe7bb,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xd8facdfe5eeebbfbfeb37794506eed6b1904e221c3d4fa876aa3d913250e4038'},2.777263939211283e-06,buyer,-2209.621313111124,0xd8facdfe5eeebbfbfeb37794506eed6b1904e221c3d4fa876aa3d913250e4038,0x8fA1F2969082a8d141DA3f0DD06D308C783fe7bB
5671,0xd9b72cfe3068cbe1e27ca1dcfc9c4d62c34bc0f884b0b08fb87fb3717e8fbc53-0,2023-04-22 00:14:47,WETH/DED,0.12,0.0,0.0,79142923.4221976,221.5741406534661,0x5eb27c71969c678d21585c8a2f37d4df1ad9b6e7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,{'id': '0xd9b72cfe3068cbe1e27ca1dcfc9c4d62c34bc0f884b0b08fb87fb3717e8fbc53'},2.79967091272901e-06,buyer,-221.5741406534661,0xd9b72cfe3068cbe1e27ca1dcfc9c4d62c34bc0f884b0b08fb87fb3717e8fbc53,0x5eB27C71969C678d21585C8a2F37D4df1Ad9b6e7
5672,0x4e8217d9a9f301e17c5083d9635d0b2c98bf89a5a46dadf97a6c4691f6efb501-1,2023-04-22 00:15:11,WETH/DED,0.31450949420915447,0.0,0.0,206499520.46296015,581.308882571656,0xde2b2d141e3ecd9ffd9ab70c952ec2f0a31ffdea,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x4e8217d9a9f301e17c5083d9635d0b2c98bf89a5a46dadf97a6c4691f6efb501'},2.8150616585859117e-06,buyer,-581.308882571656,0x4e8217d9a9f301e17c5083d9635d0b2c98bf89a5a46dadf97a6c4691f6efb501,0xDE2B2D141E3Ecd9fFd9aB70C952Ec2F0a31FfDeA
5673,0x1814cc44e9a68f8a8de3a2c39868e128e528449eac85c052ff55f51f7ee07f3c-0,2023-04-22 00:15:35,WETH/DED,0.4882222082802319,0.0,0.0,317920466.0785795,903.1718457923929,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x1814cc44e9a68f8a8de3a2c39868e128e528449eac85c052ff55f51f7ee07f3c'},2.8408735585118275e-06,buyer,-903.1718457923929,0x1814cc44e9a68f8a8de3a2c39868e128e528449eac85c052ff55f51f7ee07f3c,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
5674,0x3fe71e6fc9392dd332d451a5ef9f930bcc74b810d25b593b9c78494307a19274-0,2023-04-22 00:15:35,WETH/DED,1.5,0.0,0.0,957194519.142249,2789.1864583970055,0xf85665468e9f496bcba8bf0893255079a46a745d,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x3fe71e6fc9392dd332d451a5ef9f930bcc74b810d25b593b9c78494307a19274'},2.9139181249140683e-06,buyer,-2789.1864583970055,0x3fe71e6fc9392dd332d451a5ef9f930bcc74b810d25b593b9c78494307a19274,0xf85665468E9f496bcBA8bf0893255079A46A745D
5675,0xcc8bcccb5081908d44a8abc59c67148cdfc35b0e9ca1ed03aebf22e537e2dd1e-0,2023-04-22 00:15:35,WETH/DED,0.0,0.5003001905560989,317920466.0785795,0.0,923.6227347266048,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0xcc8bcccb5081908d44a8abc59c67148cdfc35b0e9ca1ed03aebf22e537e2dd1e'},2.90520061862993e-06,seller,923.6227347266048,0xcc8bcccb5081908d44a8abc59c67148cdfc35b0e9ca1ed03aebf22e537e2dd1e,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
5676,0xa41bedd6baee7607c28abfe92ca679985d4563e20a5d657a4dfdb2184759ad3a-0,2023-04-22 00:16:11,WETH/DED,0.4,0.0,0.0,252924131.94470382,739.6199624363815,0x1cf975ea5c1dc5ab69153b56bb4ffab6a29d7b47,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xa41bedd6baee7607c28abfe92ca679985d4563e20a5d657a4dfdb2184759ad3a'},2.924275974575976e-06,buyer,-739.6199624363815,0xa41bedd6baee7607c28abfe92ca679985d4563e20a5d657a4dfdb2184759ad3a,0x1cF975eA5c1dc5aB69153B56Bb4ffaB6a29d7B47
5677,0xe6fabe6a6aeb2fba41e2d78a9d6ff4b3a8cfe7bef20fc92f149f414c992bd518-0,2023-04-22 00:16:23,WETH/DED,0.0,0.22082316686381268,140215237.32552704,0.0,408.23688609380173,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xe6fabe6a6aeb2fba41e2d78a9d6ff4b3a8cfe7bef20fc92f149f414c992bd518'},2.9115015877056872e-06,seller,408.23688609380173,0xe6fabe6a6aeb2fba41e2d78a9d6ff4b3a8cfe7bef20fc92f149f414c992bd518,0x593819c17954593ffe89172808E7bBE8F445a95d
5678,0x06cf1817193b4710222535cf8b3e010950e02e483448fa17b8cba072e29f3d35-0,2023-04-22 00:16:47,WETH/DED,0.0,0.5,332609087.00796324,0.0,922.9886629391744,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x06cf1817193b4710222535cf8b3e010950e02e483448fa17b8cba072e29f3d35'},2.7749953293280783e-06,seller,922.9886629391744,0x06cf1817193b4710222535cf8b3e010950e02e483448fa17b8cba072e29f3d35,0x089aD55045fe72f1f77eAAC7e166de9e277600A5
5679,0x153705e921f134bfcf7875e490f3aabc93398969fccb49979f532f2dd5926324-0,2023-04-22 00:16:47,WETH/DED,0.3,0.0,0.0,189200129.21525338,554.4088237257318,0x61859c56fde601ff6dd2bbf77357c545a3907606,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,{'id': '0x153705e921f134bfcf7875e490f3aabc93398969fccb49979f532f2dd5926324'},2.9302771939176627e-06,buyer,-554.4088237257318,0x153705e921f134bfcf7875e490f3aabc93398969fccb49979f532f2dd5926324,0x61859C56FDE601Ff6DD2BBF77357c545A3907606
5680,0x7a27624204ffe886299a7e46085ca8863a37a420277e00b43fe25686f267ef6f-1,2023-04-22 00:16:47,WETH/DED,2.1979129291965727,0.0,0.0,1428387231.9216418,4101.883405212546,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x7a27624204ffe886299a7e46085ca8863a37a420277e00b43fe25686f267ef6f'},2.8716886524490904e-06,buyer,-4101.883405212546,0x7a27624204ffe886299a7e46085ca8863a37a420277e00b43fe25686f267ef6f,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
5681,0x94eed5883b0e7b54616a235309f38dc81ad150e3ddb4b57d7119d1056dfaec80-1,2023-04-22 00:16:47,WETH/DED,0.0,2.207505549673628,1428203096.5222979,0.0,4039.840490255822,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x94eed5883b0e7b54616a235309f38dc81ad150e3ddb4b57d7119d1056dfaec80'},2.828617652554396e-06,seller,4039.840490255822,0x94eed5883b0e7b54616a235309f38dc81ad150e3ddb4b57d7119d1056dfaec80,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
5682,0x620b6cdfcc96a941db789447ee789d5dcba115308580047e55cf518e1a65d667-0,2023-04-22 00:17:11,WETH/DED,0.04,0.0,0.0,25404743.028427474,73.82410648195521,0x3749fd4bfa4caff414315f1e393adf136bad4304,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x620b6cdfcc96a941db789447ee789d5dcba115308580047e55cf518e1a65d667'},2.905918253113102e-06,buyer,-73.82410648195521,0x620b6cdfcc96a941db789447ee789d5dcba115308580047e55cf518e1a65d667,0x3749FD4bFa4CaFF414315F1E393AdF136BaD4304
5683,0x8074b3e993c09bbc26c18e5cb09745b2c7b2d5e342a2dfe51f21f7990f39caa2-0,2023-04-22 00:17:47,WETH/DED,0.0,0.21698448259808306,138891143.00084713,0.0,401.1408148839496,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x8074b3e993c09bbc26c18e5cb09745b2c7b2d5e342a2dfe51f21f7990f39caa2'},2.8881669933517857e-06,seller,401.1408148839496,0x8074b3e993c09bbc26c18e5cb09745b2c7b2d5e342a2dfe51f21f7990f39caa2,0x77BB4EF7Ba460C80a7D7bfD475dBB7c7fc82333b
5684,0xd83a83a7b48d860cc3d0693c8eaa5588dacc0b50260c2b73eb2270805d4bda4e-0,2023-04-22 00:18:11,WETH/DED,0.0,3.6870121970990857,2457464140.803498,0.0,6695.242427326721,0xfb3cee83a0a97c8d7999ebd59496a4fde4f40033,0xfb3cee83a0a97c8d7999ebd59496a4fde4f40033,{'id': '0xd83a83a7b48d860cc3d0693c8eaa5588dacc0b50260c2b73eb2270805d4bda4e'},2.72445172898337e-06,seller,6695.242427326721,0xd83a83a7b48d860cc3d0693c8eaa5588dacc0b50260c2b73eb2270805d4bda4e,0x4bf081180272D3d736836eD52977BEaAE02Ad649
5685,0x9e441931659e0d7eb7015e43cc6726d22d51ae9a7759a53d98fcee6e2c668d00-0,2023-04-22 00:18:47,WETH/DED,0.08443773772721475,0.0,0.0,58077550.64735123,155.8774163916165,0xd90b2245f670884386d304c393fbb79a0db3a65e,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x9e441931659e0d7eb7015e43cc6726d22d51ae9a7759a53d98fcee6e2c668d00'},2.6839530017047243e-06,buyer,-155.8774163916165,0x9e441931659e0d7eb7015e43cc6726d22d51ae9a7759a53d98fcee6e2c668d00,0xD90B2245F670884386d304C393Fbb79A0dB3A65e
5686,0x13a279fa71a28c08fb9930a28feacb05fa456965ea3c7a29d43d0afef252bb4e-0,2023-04-22 00:18:59,WETH/DED,0.0,0.6330722480988087,454739012.7234253,0.0,1167.7210535591832,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x13a279fa71a28c08fb9930a28feacb05fa456965ea3c7a29d43d0afef252bb4e'},2.5678928371808675e-06,seller,1167.7210535591832,0x13a279fa71a28c08fb9930a28feacb05fa456965ea3c7a29d43d0afef252bb4e,0x4bCc68200C672BC6a5f43A118cAbf2507355839f
5687,0x447448314dbbb695b4a2aebfc56152ff35dc7c9eff0c5aeef384f34a4afde415-1,2023-04-22 00:18:59,WETH/DED,1.4636037922336276,0.0,0.0,1035855312.3218496,2722.0948615826205,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x447448314dbbb695b4a2aebfc56152ff35dc7c9eff0c5aeef384f34a4afde415'},2.627871701001463e-06,buyer,-2722.0948615826205,0x447448314dbbb695b4a2aebfc56152ff35dc7c9eff0c5aeef384f34a4afde415,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
5688,0x7cfd91dabf003252e55e4ba6776f70765e218f687dd99cefd7e4d480778a4bdb-1,2023-04-22 00:18:59,WETH/DED,0.0,1.4746133095367313,1035593737.4908843,0.0,2707.855974847308,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x7cfd91dabf003252e55e4ba6776f70765e218f687dd99cefd7e4d480778a4bdb'},2.614785969455656e-06,seller,2707.855974847308,0x7cfd91dabf003252e55e4ba6776f70765e218f687dd99cefd7e4d480778a4bdb,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
5689,0x4b12f9bdcc746bdcbbbefea10cce7fc10945556238d16193a01f9bde5c1b045c-0,2023-04-22 00:19:23,WETH/DED,0.0,1.3985306820379313,995066432.6594151,0.0,2569.0822282556956,0xeabc4c600a92c22fd5ddfa77cc59092f2eb4ba6a,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x4b12f9bdcc746bdcbbbefea10cce7fc10945556238d16193a01f9bde5c1b045c'},2.581819810150328e-06,seller,2569.0822282556956,0x4b12f9bdcc746bdcbbbefea10cce7fc10945556238d16193a01f9bde5c1b045c,0xeABc4C600a92c22Fd5dDFa77cc59092f2EB4BA6A
5690,0xb6619710e1daeb7b52a4262bf1ba7e9f05565090426a88b9f0f7b5c57d90d333-0,2023-04-22 00:20:47,WETH/DED,0.0,0.04454344799073533,32188432.1528782,0.0,82.41890105953483,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xb6619710e1daeb7b52a4262bf1ba7e9f05565090426a88b9f0f7b5c57d90d333'},2.5605130646962923e-06,seller,82.41890105953483,0xb6619710e1daeb7b52a4262bf1ba7e9f05565090426a88b9f0f7b5c57d90d333,0x3749FD4bFa4CaFF414315F1E393AdF136BaD4304
5691,0x0200f86b45c10a76f4093135ee4f6693c416e0b74eac977a0778a2559ff81e9a-0,2023-04-22 00:21:47,WETH/DED,0.0,2.241072610541048,1660436979.0857153,0.0,4097.474454883137,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x0200f86b45c10a76f4093135ee4f6693c416e0b74eac977a0778a2559ff81e9a'},2.4677085047451332e-06,seller,4097.474454883137,0x0200f86b45c10a76f4093135ee4f6693c416e0b74eac977a0778a2559ff81e9a,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
